index,input_text,given_label
1958,"Obviously if the Liberals accepted these bribes, that's bad. But don't be an idiot and call him a dictator because you disagree with his policies. Compare him to any actual dictator, currently in power or from history, and you realize how out of touch your comment is.",0.5375
15995,They won't admit it because they are stupid enough to believe it.,0.89285713
32513,"Don't be a dick.  He makes a valid point.  When someone gets arrested for criminal act, reporting does not typically state their family situation  in the headline.  ""Father of two robs 7-Eleven""  is not a typical report you will see.  So it is interesting that this woman who  came here illegally, is being deported for having a criminal record, including a felony,  is being reported with her family ties in the headline.",1.0
19257,"That's what you call BACHI.  If braddah obeyed the law and didn't get stopped for a ""traffic violation"" no more arrest.  He's what you call a loser.  Pua ting...",0.8333333
13034,"All of you bigots have no respect, but I didn't expect any coming from a bunch of ignorant, backward, illiterate hillbilly folk that seems to overrun Alaska like rats.",0.875
7488,"You're not an apostate.  You're worse.  You're someone who actually thinks.  Quick, pile the faggots.  Anchorage has never had an auto da fe.  You've been chosen for its first.  Congratulations!",0.5070422
32740,"Qbcoach15>  How about apologizing to me???  Why, for calling our great president ""disastrous, blundering, menace the American lizard brains elected.""  For all you have said, you are by far as UNAMERICAN as they come, treading on the verge of being traitorous!!!!  A true sign of weakness and stupid liberalism to apologize to the UN, how weak you are Qbcoach!!!!",0.7910448
23626,"There are more than a few people who believe the ridiculous notion there is no evidence Russia meddled in the US election. A few angry and deluded people who are desperate to belong to something that will promote this mendacious propaganda.
They show up at a pizza shop with a gun, endangering the lives of many people. Just as a man showed up at a Planned Parenthood clinic last year, killing three people, believing the lie that Planned Parenthood was selling baby parts. The Seth Rich story is yet another lie promoted by right wing conspiracy sites.
People will be hurt because of these lies, but they will continue to spread them because this is an agreement they have implicitly entered into with the internet: it provides them with the content that justifies their hate, they provide the clicks that pay the bills of the fake-news con artists.",0.8
21250,"It would be stupid to argue that since the market has been up so much, a little crash is not going to be a  big deal. A crash would bring down the banks, and cause the dollar to plummet and our standard of living would go down the toilet.",1.0
28265,That POS tRump took an oath of office to uphold the laws of the United States and to protect Americans. The Affordable Care Act is LAW. All he has done since getting elected by the electoral college is roll back environmental regulations that protect Americans from pollution and now he wants to take healthcare away from 32 MILLION Americans. tRump works for Steve Bannon of Breitbart whose openly stated goal is to destroy the federal government to enrich the already filthy rich. Disgusting.,0.9
22100,Scott your the idiot. You are going to die no matter if you do drugs or not. It's the only way out for life on Earth. Foolish Man.,0.8484849
17104,@AlwaysThere. You are clearly here just to instill some sense of discord.  Please go fuck yourself accordingly.,0.87323946
8183,Totally agree. She's a trouble maker who enjoys being a victim even when she isn't. And a terrible example to black youth just like her parents were for her. The cycle continues with this dummy. She's delusional.,0.5625
12787,It went into the Trump monkeys ears and has stuck in their brains as truth. Once there it makes no difference that the statement was half assed retracted.,0.8
32769,"CR>  If Trump is an idiot, then so are you!!!!  Ha, ha, ha!!!!  For real, huh????",0.88709676
11080,"Like Hillary Rotten Clinton, liar, thief and sexual predator enabler of fornicator Bill? Now the dims have chosen it to be its candidate. Sick!",0.8382353
25532,And the idiots behind the Lost Dutchman Mine. And the idiots looking for WWII German treasure trains. And ...,0.9230769
3888,"Only diehard libs would believe this nonsense. This is the most corrupt, devious and underhanded government in Canadian history and I wouldn't trust them to give me the correct time of day.",0.5810811
25456,"These people did these things not because they are Christian, but because they are morons. Because one can assume 30% of humans are morons, at times like these, 30% of the people in groups are morons. 70% of the population are Christians. Therefore, in any given sample, 70% of the 30% of the group are going to be Christian morons. And because Christianity appeals by design appeals to non-thinkers, the numbers might be slightly skewed on the side of the morons. I am a thinking Christian. I would not have done what you described here because i am not a moron. Don't confuse religious people with morons. I know it's not always easy, but in any group, you'll get those 30% who give th rest of the group a bad name only because they are idiots. Don't paint the whole group with that same brush.  
I was overwhelmed by the non racial, non credist, non classist outpouring of love from all parts of the country to help those affected by this dreadful disaster.",0.8
